word,count
करारा,1
हो!”“लेकिन,1
लगेगी.,1
जहरीला,1
यह&nbsp;मोटा-सा&nbsp;चश्मा,1
झंडियाँ,1
बनेगा?”,1
"“सारथी,",1
करना&nbsp;वरना,1
से&nbsp;खेलने,1
है!”तभी,1
पूछा।“हरे,1
गया?मैंने,1
""".सपना",1
"कौशल,",1
‘‘सिर्फ़,1
मूलतः,1
में...?“,1
"होगा”,",1
blocks,1
‘ओह-ज़ोन-सोंड’):ओज़ोनसोंड,1
वो&nbsp;बदमाश,1
विटामिन-ए,1
पहचानेंएक,1
कौचडी,1
दिया.मुनिया,1
खेलो!”“एक,1
फूल-पत्तियों-पंछियों,1
"है।”“अच्छा,",1
“छिलके,1
"तेलगू,",1
"तत्व,",1
गाना-गुनगुनाना,1
"चाहता,”",1
मेट्रोपोलिटन,1
लेने&nbsp;जाती,1
गईं।&nbsp;&nbsp;,1
ज‍ो&nbsp;मिल,1
सोचा।राज,1
कीक्षमता,1
थे।&nbsp;उनके,1
थे।&nbsp;उनकी,1
बेक्टो&nbsp;को,1
चाटती,1
तकिया7),1
-डुलाया,1
लगायी।आढी,1
"कछुओं,",1
हुए&nbsp;आ,1
"जाएँ।""",1
"चंचल,",1
बड़़ी-बड़़ी,1
टॉम,1
रहस्य-रोमांच,1
"निराले,हर",1
"रैपर,",1
डण्डियों,1
रहे&nbsp;हैं।वो,1
था.सरदारजी,1
चुल्बुलि....,1
गिराने,1
गया।बारिश,1
संचालिका,1
अंक4,1
मिलाजुला,1
खेल-तमाशे,1
"""बचाओ",1
छुपाया,1
की।१८८९सिचाई,1
गुबारिलोन,1
रायपुर,1
खोलना,1
तरह..,1
कहा।उन्होनें,1
छुपायि,1
कंटीला&nbsp;,1
ग्रह।माया,1
दुगना,1
बाहर-अन्दर।,1
"‘‘अरे,",1
        ऊ.....  ,1
फ्रोक,1
संकोच,1
फेफड़़ों,1
खाईं...&nbsp;,1
"चिल्लाना,",1
मैनेबहुत,1
दिया।पूना,1
आँसूं,1
बड़ी?,1
रूकि,1
ब्राह्मणों,1
"चाचा।""एक",1
गंग...”,1
उसे&nbsp;चूसते,1
क्यूं,1
वाली&nbsp;सभी,1
जिससे&nbsp;,1
अत्याचारी,1
(उर्फ़,1
7)&nbsp;,1
जाएगा&nbsp;लेकिन&nbsp;अहेटुला,1
विचरता,1
नवीनतम,1
बाँटें?अमन,1
“रिहर्सल,1
"मकड़ियाँ,",1
स्क्रिप्ट,1
"उदास,&nbsp;श्रींगेरी&nbsp;श्रीनिवास",1
"&nbsp;टिकड-टिकड,",1
Been&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,1
पहुंचे|&nbsp;दूर,1
पहना।,1
हैं।&nbsp;आपको,1
"ना।""""हाँ",1
"हूँ।""""इसमें",1
"खेलूँ,",1
"घूम-घूम!""&nbsp;घूम-घूम",1
आये&nbsp;।    छ...,1
पतीली,1
1890?तारा,1
“जहाँ,1
हराने,1
है।हाइब्रिड,1
बजातता,1
&nbsp;&nbsp;तरबूज़:&nbsp;अप्रैल,1
चक्कर।धड़क,1
जताती,1
करें...’,1
?वह,1
ओडी।,1
कतराते,1
बेग़म,1
जगह&nbsp;घेरे,1
"मुखिया,",1
फ्राँसीसी,1
निर्भीकता,1
साहू,1
नीतेश,1
"बोले,""पहले",1
शिकार!,1
सकती।”,1
व्यसक,1
फिर&nbsp;चिल्लाया।,1
बनाएँ?,1
गया!मटर,1
निना,1
ख़सख़ास,1
"सुनीता,",1
दूँजिससे,1
वे&nbsp;बंगलों,1
पहुंचे.,1
९००,1
युवांत्रियों,1
कबूतरयह,1
&nbsp;पड़े,1
चेचक,1
"यहाँ,”",1
“मीठी,1
अँखुओं,1
"वो,दोस्तों",1
दुशाला?’’,1
चीख़ा।,1
तुम्हे&nbsp;&nbsp;जगा,1
"पड़ा।&nbsp;&nbsp;""मुझे",1
को।कि,1
करेगी?,1
घौसले,1
लुची-आलू,1
डिजिजेज,1
”बहुत,1
।  ग….,1
लस,1
ढंगों,1
दिया।“चलो,1
"लिप्टि,",1
"अच्छा!लेकिन,",1
"दोगे,",1
थीं।&nbsp;पंछी,1
फेरी।,1
दिखलाने,1
रँगों,1
"“सुजाता,”",1
"तबहि,लम्बु",1
चर्खागाँधी,1
हूँचीं,1
रसोईघर&nbsp;में,1
लुटने,1
भैय्या,1
बोला।&nbsp;पर,1
"गयी।""सात,",1
"भरा.""""",1
सिकोड़े!,1
पूछा।“और,1
"‘आया,",1
"भरीभरीगंगा,यमुना,सरस्वती",1
उछालतीं,1
उगल,1
‘स्कारा,1
जाता!”,1
लगे.साँस,1
मेहरुनिस्सा,1
"है?""""नहीं।",1
लिए।’,1
है?ज़रूर!,1
यानि&nbsp;मशीन,1
स्कॉरपियन,1
लाया?”&nbsp;अहिल्या,1
​कितने,1
पीया।फिर,1
"गोल,सूरज",1
अच्छा&nbsp;नहीं,1
"जाएँगी,""",1
कूदते-फाँदते,1
"क्षेत्र,पर",1
मक्खन।,1
किस्मत!करीब,1
बताते।,1
फाइव,1
जाता!’,1
"“क्यूँ,",1
चिल्लाया।तभी,1
लहराती-सरसराती,1
जैसा&nbsp;दिखने,1
भोलु!,1
मानेजेर,1
बंदरू।,1
"घंटी,",1
"यह,&nbsp;बतलाओ?""",1
12000,1
बनाऊंगी।,1
घोंसलों,1
हकलाई।,1
ऐसे&nbsp;,1
"करती,जब",1
दोस्त?,1
दी.&nbsp;अब,1
"थीं,""अरे,",1
241,1
गए।&nbsp;इनमें,1
"लगाई,""बस!""",1
आप&nbsp;अपने,1
पँखा,1
बारिश&nbsp;,1
चुनो...﻿बनाने,1
"हाय!माँ,",1
"“गौरी,",1
बैण्ड,1
"पाओगी,&nbsp;",1
बजे&nbsp;क्या,1
सुराख़,1
गया.&nbsp;कहते,1
ठानते,1
दें।10.,1
उसे&nbsp;उन्हे,1
१(फ़्लिपर),1
जोड़ना,1
बिस्तार,1
हैँ.(संजली,1
बार्स...,1
वाला&nbsp;घन,1
पनफुदका,1
पररोत.,1
हैस्वच्छ,1
झलकने,1
के।वो,1
बकरी…,1
फेरा.,1
"हैं,”&nbsp;डोडला",1
मैं&nbsp;पानी,1
“पेड़,1
"""कितनी",1
इनाम-इकराम,1
"""कितने",1
कहा।मिस,1
लगाता।,1
0:,1
विक्रेता,1
गिरता?,1
गेटवे,1
&nbsp;मानो,1
"""नमस्ते-नमस्ते,स्वागत",1
हमने!,1
देखो...मैं,1
सुरेश,1
गुलाबी&nbsp;हेयरबैन्ड,1
"“अरे,”",1
"माँ""",1
"""अरी",1
&nbsp;बताती,1
सींगो,1
साथ........,1
नर&nbsp;फूल,1
शेर!,1
खुजला-खुजला,1
का!चंदा,1
बतियाता,1
तरफ़&nbsp;लम्बी-लम्बी,1
आँखें&nbsp;चुँधियाने,1
‘उस,1
मिलारोटी,1
लगाना।दाने,1
बिमला!”,1
"ना।""",1
पक्षीसॉरस,1
था*,1
मदिया,1
चिप्पी,1
‘मल’,1
या&nbsp;चौकोर,1
बार&nbsp;योजक,1
पकडे,1
पांचवा,1
गिनचिड़िया,1
रोटी&nbsp;&nbsp;,1
&nbsp;स्कूल,1
तुमने&nbsp;पुराने,1
गुनी,1
बाद...वही,1
मेंएक,1
अमृत।,1
हम&nbsp;अपने,1
“सब्ज़ी,1
आएय&nbsp;,1
आये।&nbsp;वो,1
बत्तीस,1
और&nbsp;टाँगे,1
तरहे,1
चपत,1
पागलों,1
जाएँगे?”,1
​​तब,1
नौवां,1
रसायनिक,1
            नट,1
24),1
दोस्त.,1
"कपड़े,",1
"बातें।""दादाजी",1
दायाँ,1
दिखता&nbsp,1
भोजन?”,1
रखिए।,1
चिल्लाया-&nbsp;,1
ढूँढा।,1
गाया.कुकू,1
शल्क*,1
कीड़े़-मकोड़े़,1
"""उससे",1
ग‍ई।&nbsp;यह,1
परत&nbsp;दिखाई,1
?सब,1
वापसीभारत,1
भरी।“जनाब,1
"सोचा।""ऐसा",1
"न्यायशास्त्र,",1
adult,1
V,1
देखते।,1
था...’,1
राउंडहे,1
पास...,1
देते?,1
।&nbsp;दीपू,1
था...दीवार,1
पढ़े,1
पढ़ो,1
हुए&nbsp;धागों,1
इक्का,1
मियादी,1
‘टी,1
पुरातत्ववेताओं,1
झपकाना,1
मुझे!”,1
नैतिक,1
कहा।&nbsp;“तुम्हें,1
तानो...,1
"अक्का,”",1
अक्सर&nbsp;इन्हें,1
अनुभूतियाँ,1
ओढ़ते,1
धरतीआसमा,1
“टोशे&nbsp;,1
एक&nbsp;दिन,1
नज़र।,1
गिनता,1
&nbsp;जाने,1
आवासीय,1
डायनासोर&nbsp;हूँ।,1
गये।बच्चों,1
हैंऔर,1
तिरेट्टी,1
सेकंड।“,1
मोटी-पतली,1
है.&nbsp;मैं,1
"है""।&nbsp;&nbsp;दादी",1
102,1
101,1
सूनसान,1
लीची:&nbsp;मई,1
उनक,1
उतरा।,1
फ़िरोज़ी,1
हेअरबैंड!’’,1
ज़ायका,1
गुनगुनाई'नानी,1
बुलुबुलों,1
"माना,",1
"क्रम,",1
चूसा,1
फलता,1
104,1
107,1
था...”,1
&nbsp;झूले,1
उखाड़ा,1
ढंके,1
"देना।""""अच्छा",1
बोलीशायद,1
दाँत!,1
"देखो!""&nbsp;""अहा!""",1
पुड़ियाँ,1
Madhya,1
ढंकी,1
नहीं!&nbsp;पीली,1
सड़ोगे।,1
3.&nbsp;&nbsp;&nbsp;,1
"पूछा,“आप",1
दबवाए।,1
मजाल,1
"काली,&nbsp;सुनहरी",1
साफसुथरा,1
"अम्मा,&nbsp;उनका",1
 उसने,1
परहम,1
&nbsp;अनिमेश,1
धमाका,1
किए.हाथी,1
"&nbsp;""चलो",1
चिरिया&nbsp;,1
लाऊडस्पीकर,1
सजाई।,1
दिया.मम्मी,1
होगी?”बन्दर,1
गी,1
"फ़ोम,",1
कहा।आदमी,1
दोगे?”,1
दाँत?,1
रही&nbsp;,1
गई.बन्दर,1
नीलामी,1
‘आहा:,1
&nbsp;जितने,1
जायेगी!,1
"भीI""",1
हँसती।,1
बगीचे&nbsp;में,1
"जागो!""वह",1
सीखेंगे।”,1
निहारा.,1
देते!,1
"”अप्पा,",1
"बोला,&nbsp;“अगले",1
हों&nbsp;,1
पड़ेगा!”,1
"""उसकी",1
बूझ,1
बूट,1
हैं।“ओह!,1
"दूँगा।""झट",1
&nbsp;ला,1
"बड़े-बड़े,",1
"जायेगी,",1
"सांप,",1
"!&nbsp;चिरर्रर्रर्रप!""""",1
आता!एक,1
बँटाकर,1
देंगे),1
कौवों,1
ओखला,1
है।“जल्दी,1
लगाईनदी,1
लिये&nbsp;खाने,1
‘हैलो,1
बढ़िया&nbsp;सुझाव!”,1
डाँग !&nbsp;ओह!,1
पौराणिक,1
रहा।किंतू,1
चका,1
आकाशेर,1
#6FrameStoryChallenge:&nbsp;,1
अजीब-से&nbsp;मशरूम,1
सीखाती,1
चीकु,1
है ?दीनू,1
"को.""""",1
जीवनअहिल्याबार्इ,1
"भवानी,",1
कूदती-फाँदती,1
पोंछने,1
गई.',1
"“बीजू,",1
दें!,1
"हुई.""",1
‘‘कपास,1
गई.7,1
"लो....ओह!!!""",1
छोड़ी।,1
भऊ।”,1
"हैं।""यह",1
मानी।&nbsp;वह,1
&nbsp;,1
झांका।,1
"जाता!""",1
पिग्मेंट,1
ठीक&nbsp;एक,1
लचीला&nbsp;दिखता,1
होंठ।,1
झोली,1
है।“आज,1
"।""मेरे",1
​माँग,1
है।“आप,1
माहुल,1
दोहती,1
गया                     ओमप्रकाश,1
श्रोत,1
पराँठे।”,1
अंडे&nbsp;,1
पुरानी?’’,1
बोली।पर,1
दया।,1
साफ़ा,1
को!”,1
हे।में,1
"""बात",1
"""बाद",1
पकड़ने।,1
वेदू,1
औरदोस्ती,1
हैँ)।&nbsp;नाम,1
आंध्र,1
समानान्तर,1
फैलाती,1
स्पर्शत,1
"मासी,",1
गिराती।,1
ख़िलाफ,1
"""बाप",1
"मिलेंगे,”",1
२२,1
२४,1
कोशिकाएँ,1
कोशिकाएं,1
है।हमारे,1
"हँसते,",1
"""लिंडि",1
साँचों,1
पाव&nbsp;को,1
मिली।पर,1
"दिए.""",1
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ऋतु,1
"“शालू,",1
.&nbsp;मुझे,1
था।पश्‍चिमी,1
पढ़ना-पढ़ाना,1
२६,1
"छूटा,",1
"लाल&nbsp;बीज,",1
World's,1
"दिया।""शुभ",1
समोसा&nbsp;चाहे,1
मेरी&nbsp;मालकिन&nbsp;धोती,1
"पदार्थ,",1
"धडाक!&nbsp;धड़धड़,",1
"हुर्र!""",1
बदले?,1
लिए...”,1
उछले,1
बुलाओ-,1
"बदले,",1
थूथन*,1
उसे&nbsp;दादा,1
उपकप् तान,1
खेत&nbsp;कि,1
"से!बदबूं!""मा",1
करी&nbsp;,1
बताए।,1
है.अब,1
"चाटती,&nbsp;मज़े",1
खुरदरे,1
कंकड,1
"""जिया",1
करे-१-,1
हाँफ़,1
चला?एक,1
समझायें?“,1
"बुदबुदाया,&nbsp;“ये",1
World,1
रुपये!,1
पदार्थ),1
दुखा,1
"कीजिए।""रीमा",1
अयंदा,1
"जाम,",1
भीखर,1
है?﻿,1
"ऑटो”,",1
"भूरी,",1
हैं.2.एक,1
फेंको!”,1
तरीबे,1
घिलोनो,1
&nbsp;इन्हें,1
निकलिए।,1
परकोई,1
अंधेरी,1
फूँकते,1
पहले&nbsp;कभी,1
कड़क!,1
‘चुप’,1
सोचअच्छे,1
बोलते?”,1
"लेगा!उमममक,",1
क्या&nbsp;आप,1
बोली।तीनो,1
"नहीं।&nbsp;""तुम्हारा",1
फ़टाक,1
मालाबार&nbsp;,1
नहीं।न,1
है!&nbsp;देखिए,1
&nbsp;परिवर्तित,1
धाड़!,1
इत्यादि।,1
"""ऐनक",1
"&nbsp;पँजे,",1
"देखते?""",1
सुभाष,1
"पहचानेंगे?""",1
है।नरेंद्र,1
शुभकामना,1
"होगा?""",1
रहे&nbsp;थे।,1
किया.&nbsp;कई,1
थे-सो,1
खाकी,1
उसे&nbsp;केले&nbsp;बहुत,1
निकला!,1
",""सीधे",1
नर्म!कालीन,1
जासूसों,1
डाँटेंगे?,1
पसली,1
है।पेड़,1
खुरदुरी&nbsp;खाल,1
हमसे-तुमसे,1
"पलटा,",1
“अंगुली”,1
दौड़ेगा?क्या,1
ढाला।,1
चिढ़&nbsp;कर,1
जाएँ।कुछ,1
"(यमन),",1
"कोलम,",1
चिकनकार,1
हैं।’बुरलीमुंडी,1
"कलाबाज़,",1
गया।मंगू,1
धड़ाम!राजी,1
पूरा&nbsp;परिवार,1
&nbsp;हरेक,1
साइकिलचलाती,1
पहचाना।जवाब,1
"""बंद",1
गए।बहुत,1
थी-बादशाह,1
विमानचालकों,1
ज़्यादा&nbsp;पसंद,1
​बनाए.यह,1
पूरन,1
तुमचक,1
फ्लूट,1
बैंट,1
कोलम!,1
"लो"".",1
"में&nbsp;लगाओ,",1
दिए.&nbsp;,1
चंचल।,1
था।&nbsp;ऊपर,1
होग।,1
क़ी.,1
सवारी?”,1
"खींचो,",1
दौड़ायी,1
१९७९,1
बताया।“अच्छा...,1
१९७५,1
१९७३,1
&nbsp;&nbsp;मम्मी,1
पैसे&nbsp;बचाए।&nbsp;कई,1
लडकिया,1
दृष्टिकोण,1
म्मम्मुझे,1
दिया.अब,1
केंकड़ा,1
रिटायर,1
"लो""|",1
बिचकाते,1
बांधों,1
बिल्ली&nbsp;ने,1
कॉलम,1
रुमनिया&nbsp;नन्ही,1
"छाई,",1
अक्तूबर,1
था।&nbsp;इस&nbsp;कारण&nbsp;उन्हें,1
मै!,1
उपाए,1
को।&nbsp;चाचा,1
मसाला।,1
"कौए,",1
युगल,1
सुन्ड,1
&nbsp;पंखों,1
"सीकरी,",1
आयें।,1
"पिल्लू,",1
"जैसा,",1
बुँदे,1
पेंगुइन,1
(हेक्सागोनस),1
थे।&nbsp;चश्मे,1
जूलि,1
जैसा?,1
कू-ऊऊऊ!,1
‘‘जा,1
"गयी,&nbsp;",1
टेप’,1
मम्मी!(सभी,1
बीछिया,1
सकूं?”,1
नज़रोन,1
"""कहाँ",1
इस&nbsp;छतरी,1
"&nbsp;”अम्मा,",1
इ,1
“उआं,1
चुस्कियों'&nbsp;की,1
एस्ट्रोलेब,1
पोंचो,1
"आलसी,",1
गंवाए,1
सम्मिश्रण,1
पढ़ाए,1
पकड़वा,1
कहा-समझ,1
"किया।""अगर",1
सुप्रभात!,1
महाभारत,1
ख,1
है?यक्क,1
!ज़ोया,1
बॉयबॉय,1
आँखें&nbsp;और,1
"बनाएँगी,”",1
मद्धम,1
को।&nbsp;,1
"गौर,",1
गो!)”,1
"जाऊँगा,&nbsp;जिनमें",1
बंडलों,1
डुबाने,1
मैं&nbsp;एक,1
"मंगवाया,",1
हैं।आज,1
चरतीं,1
"बात...,""&nbsp;विक्रम",1
लीए।,1
ड्राईंग,1
है!”“ये,1
पकड़ता,1
7&nbsp;&nbsp;आठ,1
"हिलाकर,",1
अकादमी,1
आकाशगंगा,1
&nbsp;गिलहरी,1
"&nbsp;छलाँग&nbsp;मारी,लगा",1
"ममि?""",1
&nbsp;कहा,1
चिपकता.,1
नज़रों,1
आए।इंग्लैंड,1
"बनाएं,""",1
बिल्कुल।फुर्रर्र,1
उसने&nbsp;१५०,1
से।और,1
व्यस्त&nbsp;थे।,1
कटिबंधी,1
ढूँढिये&nbsp;जिनका,1
“कोयल?”,1
ही&nbsp;लड़ने,1
क़े।,1
स्नेहा&nbsp;अपने,1
है।,1
खिलखिलार्इ।,1
दिखाएगा।”,1
घुसाये।,1
लाएगा?”,1
"बोलीं""अंतरिक्ष",1
"खखारती,",1
जाए।हॉल,1
"‘लो,",1
थी।&nbsp;सो,1
गईत.,1
डेक,1
धनुष,1
१९४५,1
परोसें।,1
ठुमक-ठुमक,1
खावा,1
खेंच,1
"हाथ&nbsp;हिलाया,",1
&nbsp;नीचे,1
छुटंकी,1
"खाने,करते",1
बोअर-युद्ध,1
भेलपुरी,1
&nbsp;सुर,1
‘मीट-योर-ओ-लो-जिस्ट’):,1
"रे,""",1
बीए,1
"था.&nbsp;""नहीं,",1
"कहा।""यह",1
है?2.,1
बड़े&nbsp;नाग&nbsp;की,1
"बढ़ी,",1
गए.इस,1
"""भैंस।""",1
बीफ,1
margin-top:9.0pt;,1
छत&nbsp;पर&nbsp;लेटा,1
छोटा-मोटा,1
जिल्लत,1
लाने&nbsp;के,1
"था।अलविदा,मैं",1
".सोचने,",1
"दाना,दे",1
है?”&nbsp;पापा,1
सत्यम!&nbsp;जानते,1
"रस्सी,",1
कप&nbsp;,1
छोड़ालाला,1
परमात्मा,1
पढ़ाकू,1
!मैं,1
देता-,1
''मेरे,1
"समझी.""फिर",1
तितू,1
"दुःख,",1
&nbsp;600,1
पड़ा.&nbsp;पूजा,1
अकड़ू,1
"हैं।""ठीक",1
पकड़ें।,1
रुओं,1
आजोबा,1
है...’’‘‘और,1
से&nbsp;पूरे,1
छिड़कने,1
गया|&nbsp;छपाक!,1
सड़या!&nbsp;,1
मैगनिफाइंग,1
सिडनी,1
पापा&nbsp;से,1
नोबेल,1
खुसुर-पुसुर,1
तर्कीब,1
ट्यूब।“टूथपेस्ट!”,1
रुका।मैंने,1
किलो(२५०,1
मणिपुर,1
ओर&nbsp;खोल,1
",ताजा",1
क्या?&nbsp;इस,1
२.कान,1
&nbsp;पाप,1
पहचान!,1
अवाज?,1
"।""अम्मा,",1
"भला?""",1
उठती&nbsp;अंदर,1
&nbsp;पार,1
बनूँगी!”,1
३),1
बड़ी-छोटी,1
थे।वो,1
"निकेल,",1
"पाती,”",1
क्रीट',1
शैतानियाँ,1
निर्देशित,1
तेरू,1
थी।छह,1
सिखानी,1
बढ़ाए...,1
कशीदाकारिन,1
सारि,1
होगी&nbsp;कि,1
"सको?""""नहीं।""""ताकि",1
बेपरवाही,1
हूं!मैं,1
मेमना,1
के&nbsp;पानी,1
वाली&nbsp;एक&nbsp;परिवार&nbsp;&nbsp;,1
लगे।&nbsp;मैं,1
line-height:22.0pt;,1
भरनी,1
वधु,1
खिड़कियाँ-दरवाज़े,1
"है?""मुझे",1
"लाएगा?""",1
"जाऊँ!""",1
"छींका...“आआक्छूऊऊ,&nbsp;घुर्रर्र,",1
"है,&nbsp;उसके",1
"सच्चा,यदा",1
"आया।""ओ...!""",1
अकेले&nbsp;,1
सुरों,1
",&nbsp;सपना",1
"ऋतु,",1
हैं।ब्लू,1
चलेगी।,1
खट-खट,1
भनभनातीं,1
तुम्‍हें,1
"टूट&nbsp;गए&nbsp;सब,टिप-टिप",1
है।&nbsp;“क्या,1
हरण,1
गणेश?&nbsp;मालिनी,1
हैं।&nbsp;पंख,1
कबाड़ी,1
पर&nbsp;कपड़े,1
संप्रेक्षण,1
लगता&nbsp;जैसे,1
"पकड़ें,""",1
&nbsp;“जी,1
&nbsp;“जो,1
"""रानी",1
है?वह,1
रखा।“हम,1
बचायेगी।,1
"रसीला,",1
​देखा,1
1916);,1
लोदी,1
दोनों&nbsp;जुगनू,1
"पूछा।""तुम्हारा",1
लिया।&nbsp;पेंसिल,1
&nbsp;है.&nbsp;--अब,1
"कब,",1
धोतियाँ,1
हैं।&nbsp;&nbsp;बाघ,1
वाइपर,1
डदिजि!&nbsp;धन्यवाद!आपने,1
"बनो,""",1
लगे।“दूसरे,1
4),1
है।दिव्य,1
घुटना,1
घेरेंगे।,1
आऊँगा।”“आपको,1
"सप्तर्षी,",1
इन्सानो,1
"चेताया,",1
छेड़़,1
ब्रेल,1
न्यारी-न्यारी,1
-चलो,1
गये।“कोई,1
विवश,1
सब?”,1
"फैली,",1
यूनाइटेड,1
"टिंग,",1
नापी,1
धुआँधार,1
फिसलपट्टी,1
थीमाँ,1
है!&nbsp;उसके,1
रेस्त्रां,1
"&nbsp;""मेरी",1
हों!”,1
"हैं,लेकिन",1
पर्यायवाची,1
लडाई,1
राजा-रानी,1
"ख़ैर,",1
छह-छह,1
।&nbsp;&nbsp;इसके,1
थू,1
&nbsp;सवारियों,1
खिसियाकर,1
"नहीं।अब,",1
"""उठो",1
चिकित्सक),1
&nbsp;ड्रेस,1
चाकलेट्स,1
आती।अग‍र,1
सी&nbsp;बच्ची,1
=15&nbsp;क्या,1
पर्व,1
"""हूं...",1
"‘‘मेमे-ले,",1
बनतीं।,1
कूदता-फाँदता,1
लगा.नानी,1
कड़कि&nbsp;और,1
खूशि,1
सुझावों,1
&nbsp;इसके&nbsp;पंख,1
माँ&nbsp;दवाई&nbsp;लेकर&nbsp;आ&nbsp;गईं),1
गोटलिब,1
पसंदीदा&nbsp;सब्जी&nbsp;खाने,1
रही।फिरकी,1
पता...हम,1
दूर?‘,1
चबाया।,1
कहा।“ठीक,1
थे।&nbsp;एक,1
लिहाज,1
"राइस,”",1
चढ़ाकर,1
सजातीय,1
लाओ।”,1
हैँ',1
चलाओ।,1
कहा।चिक्की,1
आएँगी।”,1
निकलनेवाले,1
फ़ावड़ा!,1
"""बम्बई",1
हैं।“जब,1
सहेली&nbsp;मुनिया,1
"पहनाया,",1
पूछा।रॉकी,1
त्रिपुरा,1
है।मिस,1
स्वर्ग-यात्रा,1
पूछा।&nbsp;“हाँ!,1
वाइन,1
महाराज&nbsp;कुचला,1
&nbsp;परी,1
रसभरे,1
लिखना&nbsp;,1
"हैं।""अक्कू",1
चिलमची,1
केरम,1
खुदाई-रोपाई,1
गूँ,1
मज़ा&nbsp;,1
बस&nbsp;से,1
बजें,1
झबरैला,1
जिसे&nbsp;पेड़ों,1
फलने,1
मनचाहे,1
चौपड़,1
"प्रशासन,",1
जमाई।,1
श्रेत्र,1
"जैसे।""",1
होता!’,1
"झुर्रिमाँ,",1
‘हाइपरटेक्स्ट’,1
अब&nbsp;बड़ा,1
मज़ेदार...पर,1
"हैं?""काव्या",1
"हवार्इअड्डे,",1
सुई-तागे,1
फैलाए...,1
थी|&nbsp;क्‍या,1
"पटरियाँ,",1
ब्रूम,1
सुकूर,1
एक&nbsp;वर्ग,1
-कोई,1
"पैकेट,",1
दुष्टता,1
"सका,",1
भूझाते,1
गुब्बारा।,1
एडजस्ट,1
एज...गेंद,1
"बूँदे,",1
बरस&nbsp;(१७६७,1
"टकरायी।""आ...आ!""",1
"कूदा...धम,",1
"शहनाई,",1
है&nbsp;अरे,1
हूँ!’’गप्पू,1
&nbsp;         &nbsp;,1
पुलाव,1
होना’।,1
टपकती,1
अलमारी!सानिया,1
"बोले।""फिर",1
करण।”“कितनी,1
&nbsp;ऑक्टोपस६-,1
गेंद!”,1
"हूँ।""तोताराम",1
यह&nbsp;तो,1
सीलन,1
पेहला,1
परिभाषा,1
डंडियाँ&nbsp;चाँदी,1
शहतीरों,1
'थाउज़ेंड,1
"जायेंगे,",1
करवाए.,1
झर-झर।,1
झूलते।,1
त्वरित,1
ऑलिव,1
पकाएँ।11.,1
बादनानी,1
सुलझाई।,1
"""साँप?""",1
लपका।,1
भूट्टे,1
&nbsp;&nbsp;बबलू,1
"देश,इस",1
आँशिक,1
आया.-------------,1
सहमतिसे,1
झांसी,1
8.एक&nbsp;तोता,1
"टाँगी,ब्रश",1
रस्सिमों,1
हूँ।&nbsp;”,1
है।”&nbsp;&nbsp;रघु,1
बितानी,1
है-अपने,1
"हरियल,",1
"पूछा,""क्‍या",1
नाम&nbsp;रखे,1
(ढोल-झाँझ-मंजीरे-झालर),1
गई.&nbsp;मैं,1
शाम।पर,1
मनाएँ।,1
बेरहमी,1
कूड़़ा,1
ज़ालिम,1
"में,&nbsp;अध्यापक&nbsp;बड़बड़ाई,",1
थे।हर,1
शर्मीली,1
﻿अंडाकार,1
"जाऊँगी"".",1
आॅक्टोपस,1
"होंगे,""",1
बताओ.............,1
ब्राह्मण्,1
"दूरदर्शी,",1
"घर-आँगन,",1
"प्याले,&nbsp;टूटी-फूटी",1
स्वच्छंद,1
tie&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,1
।&nbsp;स्वादिष्ट,1
बनाई.,1
​मुखिल,1
मिलाप,1
"“रोको,",1
तन्मयता,1
समय!”,1
"आंखें,",1
मिलाई,1
के&nbsp;होल्कर,1
विन्यास,1
"कहीं&nbsp;से,मोटा",1
परभक्षियों,1
चलेंगी?”“ममममममममम।,1
हीराकुड,1
आईI,1
"पाओगीI""यह",1
निहत्थे,1
मिलाओ,1
&nbsp;क़ौआ,1
तरफ़...,1
देखो!मां,1
"में,बेहद-बेहद",1
दौड़-,1
‘बिल्कुल,1
परोसीया,1
है।​क्या,1
"रंगो,”",1
झूमूंनाचूं.,1
सकती।लेकिन,1
"झींगे,",1
येह&nbsp;गरज,1
सुखियोंकाका,1
इनसानी,1
है।”राजू,1
परिवर्तनों,1
"काँटा,",1
"जाओ,''",1
देखें!इस,1
जाइएगा,1
बताऊंगा।,1
‘सोडा,1
पापा-मम्मी,1
"बताया,कौए",1
"पग,",1
झूम&nbsp;रहे,1
"उठीं,&nbsp;खुशी",1
हरीभरी,1
लो।कितनी,1
सौदा,1
"दादा,काका",1
ताज।,1
ईल,1
मलने,1
निबंध,1
पँखुड़ी,1
"आईए,",1
बेकार।,1
"फूल,&nbsp;पौधे,",1
।&nbsp;सब,1
"जल्दी,""",1
बैंगन।7,1
पकते,1
मकड़ी।,1
लेटेस्ट,1
ये?इसका,1
(जॉन्डिस),1
"है।“इसे&nbsp;बाँधो,”",1
गाएपंछियों,1
जीनोआ,1
लेंगें,1
हैं।राकोः,1
"जायेंगे""",1
फिय्यूईई!,1
