,word,count
1477,किए,38
1478,पहाड़ी,38
1479,बगल,38
1480,बोलो,38
1481,कैसी,38
1482,मर,38
1483,थोड़ा,38
1484,बैठकर,38
1485,आँख,38
1486,मैच,38
1487,नये,38
1488,कठिन,38
1489,बोलने,38
1490,अलमारी,37
1491,तेज़,37
1492,ज़रूरत,37
1493,11,37
1494,लेना,37
1495,72.0pt;,37
1496,"""यह",37
1497,छतरी,37
1498,रेलगाड़ी,37
1499,जहां,37
1500,आवाज़ें,37
1501,प्राणी,37
1502,प्रयास,37
1503,छेद,37
1504,चोटी,37
1505,font-size:10.0pt;,37
1506,फलों,37
1507,पिल्लू,37
1508,गाड़ी,37
1509,दिखाने,37
1510,किस्म,37
1511,mso-ansi-language:EN-IN;,37
1512,समीरा,37
1513,इंसान,37
1514,क्रम,37
1515,सके।,37
1516,पल,37
1517,साड़ी,37
1518,३,37
1519,font-size:12.0pt;,37
1520,सड़क,37
1521,अर्थ,36
1522,तट,36
1523,आए।,36
1524,एक-दूसरे,36
1525,घूमते,36
1526,सीधा,36
1527,नारंगी,36
1528,प्लास्टिक,36
1529,५,36
1530,l,36
1531,सरला,36
1532,पुस्तकों,36
1533,लाने,36
1534,स्वयं,36
1535,पड़े,36
1536,जाल,36
1537,विश्व,36
1538,ख़ुद,36
1539,मालिक,36
1540,दादू,36
1541,अंक,36
1542,छाया,36
1543,जीत,36
1544,जाए।,36
1545,नन्हें,36
1546,वस्तु,36
1547,स्वाद,36
1548,देखी,36
1549,सँख्या,36
1550,थे!,36
1551,लगाकर,36
1552,दिखते,36
1553,पेंसिल,36
1554,चाहे,36
1555,में।,36
1556,जाता।,36
1557,गए.,35
1558,सैंडी,35
1559,समस्या,35
1560,",""",35
1561,थी!,35
1562,मुस्करा,35
1563,पंखों,35
1564,to,35
1565,गायब,35
1566,"भी,",35
1567,संतरे,35
1568,सबके,35
1569,दक्षिण,35
1570,बाबूजी,35
1571,विशेष,35
1572,पड़े।,35
1573,दाना,35
1574,चुस्कित,35
1575,फ़ैज़ान,35
1576,mso-hyphenate:none;,35
1577,कपड़े,35
1578,जोश,35
1579,पतला,35
1580,आंदोलन,35
1581,दल,35
1582,पाते,35
1583,अग‍र,35
1584,बताती,35
1585,रामकृष्ण,35
1586,“अब,34
1587,अशहर,34
1588,नंबर,34
1589,पढ़ा,34
1590,रंगों,34
1591,सरू,34
1592,बरसात,34
1593,जितनी,34
1594,ढोलक,34
1595,10,34
1596,बोला.,34
1597,उछल,34
1598,धारा,34
1599,आपका,34
1600,ढोल,34
1601,"हैं।""",34
1602,अद्भुत,34
1603,बिरयानी,34
1604,दावत,34
1605,आर्विन,34
1606,mso-font-signature:8192,34
1607,आस-पास,34
1608,छुप,34
1609,लौटने,34
1610,बनाये,34
1611,निकलती,34
1612,इकट्ठा,34
1613,हिसाब,34
1614,बेहद,34
1615,स्टेशन,34
1616,पहुँचे,34
1617,काश,34
1618,पत्तियों,34
1619,जुगनू,34
1620,“लेकिन,34
1621,क्रिकेट,34
1622,किंतु,34
1623,बनाकर,34
1624,"Fallback"";",34
1625,जल्द,34
1626,बदले,34
1627,सियार,34
1628,विभिन्न,34
1629,मोती,34
1630,Sans,34
1631,कानों,34
1632,बढ़,34
1633,थोड़े,34
1634,है।’’,34
1635,वास्तव,34
1636,तोड़,34
1637,नाचने,33
1638,"सोचा,",33
1639,गिनती,33
1640,लड़के,33
1641,डाली,33
1642,margin-top:0cm;,33
1643,ठंडा,33
1644,margin-right:0cm;,33
1645,"""अब",33
1646,रो,33
1647,उड़ते,33
1648,जाये,33
1649,mso-bidi-language:HI;},33
1650,भाषाओं,33
1651,भरते,33
1652,यहां,33
1653,गणित,33
1654,बेकार,33
1655,कालू,33
1656,उपहार,33
1657,पहुँचे।,33
1658,टुकड़ा,33
1659,3.,33
1660,महत्वपूर्ण,33
1661,महिला,33
1662,विहान,33
1663,मज़ा,33
1664,माया,33
1665,ज़मीन,33
1666,सांप,33
1667,दम,33
1668,चढ़ने,33
1669,mso-ansi-font-size:10.0pt;,33
1670,मै,33
1671,बाल्टी,33
1672,पी,33
1673,बेक्टो,33
1674,है),33
1675,देखे,33
1676,समान,33
1677,भरने,33
1678,गोपी,33
1679,गर्दन,33
1680,&nbsp;यह,33
1681,अहिल्याबार्इ,33
1682,margin-left:0cm;,33
1683,चीकू,33
1684,तलाश,32
1685,बनना,32
1686,होगा?,32
1687,margin-top:,32
1688,सांस,32
1689,निकला,32
1690,भागने,32
1691,-0.2pt;,32
1692,mso-bidi-font-size:10.0pt;},32
1693,दीपा,32
1694,हल्की,32
1695,बरस,32
1696,letter-spacing:,32
1697,कछुओं,32
1698,पूजा,32
1699,गिरने,32
1700,धन्यवाद,32
1701,0.25cm;,32
1702,जानने,32
1703,बाशा,32
1704,ऊँचाई,32
1705,भूरा,32
1706,तैयारी,32
1707,है|,32
1708,विश्वेश्वरैया,32
1709,घाट,32
1710,0in;,32
1711,text-indent:,32
1712,विद्यालय,32
1713,bn-IN,32
1714,"है,धरती",32
1715,गति,32
1716,"""SHREE-DEV7-0984"";",32
1717,रीति,32
1718,मित्रों,32
1719,डिब्बा,32
1720,कप,32
1721,0.13in;,32
1722,मेले,32
1723,&nbsp;से,32
1724,"""Raavi"",",32
1725,फैल,32
1726,0.29in;,32
1727,तू,32
1728,माली,32
1729,नयी,32
1730,जिसकी,32
1731,"""Vrinda"",",32
1732,चंदा,32
1733,कंधे,32
1734,19pt,32
1735,0.5in;,32
1736,पंछी,32
1737,कविता,31
1738,2.,31
1739,ज्ञान,31
1740,अनुसार,31
1741,पौधा,31
1742,भली,31
1743,तोता,31
1744,कलाकार,31
1745,बारी,31
1746,आख़िर,31
1747,रोज,31
1748,अभ्यास,31
1749,गोद,31
1750,“ये,31
1751,शादी,31
1752,पुलिस,31
1753,द्वीप,31
1754,दुकानदार,31
1755,पत्र,31
1756,ख़ुश,31
1757,विज्ञान,31
1758,उपाय,31
1759,तौर,31
1760,अंत,31
1761,"गई,",31
1762,नाटक,31
1763,स्वागत,31
1764,नौ,31
1765,हड्डी,31
1766,font-family:Calibri;,31
1767,गली,31
1768,दूसरों,31
1769,पूछ,31
1770,पाने,31
1771,राक्षस,31
1772,चिड़ियों,31
1773,प्रेरणा,31
1774,नामक,31
1775,हो!,31
1776,साम्राज्य,31
1777,पाया।,31
1778,खड़े,31
1779,होगी।,31
1780,व्यस्त,31
1781,तरफ़,31
1782,तरीका,31
1783,हिम्मत,31
1784,हंस,31
1785,जिन्होंने,31
1786,इनकी,31
1787,होगी,31
1788,परीक्षा,30
1789,फट,30
1790,पाता,30
1791,साफ,30
1792,उठाकर,30
1793,बनता,30
1794,इच्छा,30
1795,परमहंस,30
1796,अमन,30
1797,खुली,30
1798,एम,30
1799,बर्फ़,30
1800,गोला,30
1801,घड़ी,30
1802,चम्मच,30
1803,साफ़,30
1804,खराब,30
1805,दी.,30
1806,हूँ?,30
1807,हिलाते,30
1808,टिंकु,30
1809,सूखी,30
1810,चलाने,30
1811,बह,30
1812,"माँ,",30
1813,mso-font-kerning:.5pt;,30
1814,जमीन,30
1815,"हैं,""",30
1816,पेड़ों,30
1817,चिपक,30
1818,पूछती,30
1819,मुस्कान,30
1820,निकली,30
1821,तस्वीरें,30
1822,color:black;,30
1823,चंद,30
1824,मुत्तज्जी,30
1825,सिरे,30
1826,बोलीं।,30
1827,ठंडी,30
1828,पासवर्ड,30
1829,दिखाते,30
1830,"है.""",30
1831,वर्षा,30
1832,पोखर,30
1833,निकले,30
1834,"जी,",30
1835,साहब,29
1836,अर्जुन,29
1837,सीधी,29
1838,"अच्छा,",29
1839,सुझाव,29
1840,“पर,29
1841,प्रिय,29
1842,बचे,29
1843,प्रिया,29
1844,धूम,29
1845,उड़ान,29
1846,तेल,29
1847,किलोमीटर,29
1848,अक्का,29
1849,बुखार,29
1850,बोला-,29
1851,हल्के,29
1852,इसीलिए,29
1853,panose-1:0,29
1854,ऊर्जा,29
1855,साथियों,29
1856,"हुआ,",29
1857,निकला।,29
1858,मात्रा,29
1859,हुआ?,29
1860,हो.,29
1861,करो।,29
1862,क़लम,29
1863,मंजू,29
1864,प्रसाद,29
1865,बबलू,29
1866,यूरोप,29
1867,बूढ़े,29
1868,पुस्तक,29
1869,किये,29
1870,मंगू,29
1871,खीर,29
1872,दिशा,29
1873,मस्ती,29
1874,गया!,29
1875,सफ़र,29
1876,छह,29
1877,सालों,29
1878,थी।&nbsp;,29
1879,हैरानी,29
1880,अनिमेश,29
1881,थाली,29
1882,तमाम,29
1883,बकरे,29
1884,उन्नी,29
1885,गोले,29
1886,0;,29
1887,सके,29
1888,बूढ़ा,29
1889,कपड़ा,28
1890,"चलो,",28
1891,कहकर,28
1892,भीड़,28
1893,अँधेरा,28
1894,पंडित,28
1895,कमला,28
1896,महान,28
1897,स़फेद,28
1898,ख़ुश,28
1899,सहयोग,28
1900,अहर,28
1901,उचू,28
1902,चलाना,28
1903,बिछिया,28
1904,12pt;,28
1905,"बेटा,",28
1906,झुंड,28
1907,रंगीन,28
1908,पहाड़ों,28
1909,जाग,28
1910,उतार,28
1911,चेतन,28
1912,है...,28
1913,दुख,28
1914,बताने,28
1915,रघु,28
1916,&nbsp;और,28
1917,स्थिति,28
1918,चैन,28
1919,लक्ष्मी,28
1920,मटर,28
1921,कतार,28
1922,बीजों,28
1923,सामना,28
1924,कुल,28
1925,महाराज,28
1926,सकें।,28
1927,बैठने,28
1928,खेलती,28
1929,जुआँग,28
1930,mso-font-signature:3,28
1931,"mso-font-alt:""Courier",28
1932,भावना,28
1933,रखती,28
1934,देखा.,28
1935,शानदार,28
1936,चिल्लाया।,28
1937,हिलाया।,28
1938,हार,28
1939,एक-एक,28
1940,"New"";",28
1941,शांत,27
1942,आंटी,27
1943,पड़ता,27
1944,लिखी,27
1945,निकलने,27
1946,समाज,27
1947,गिद्ध,27
1948,लेट,27
1949,तोते,27
1950,"मगर,",27
1951,?'',27
1952,एवं,27
1953,जाते।,27
1954,तैरते,27
1955,चिट्ठी,27
1956,खबर,27
1957,पहुँचा।,27
1958,आरंभ,27
1959,असल,27
1960,लगाना,27
1961,गुब्बारा,27
1962,टुकड़े,27
1963,बताना,27
1964,प्रार्थना,27
1965,होती।,27
1966,"आया,",27
1967,लाड़ले,27
1968,धर्म,27
1969,बदरी,27
1970,से।,27
1971,डूब,27
1972,अब्बा,27
1973,उड़,27
1974,a,27
1975,निकलता,27
1976,संसार,27
1977,"""अरे",27
1978,थोड़ी,27
1979,पाठशाला,27
1980,उतना,27
1981,छूट,27
1982,अब्बू,27
1983,भागा।,27
1984,गर्मियों,27
1985,"पहले,",27
1986,“एक,27
1987,टोकरी,27
1988,लंबे,27
1989,मुन्नी,27
1990,खाल,27
1991,धागे,27
1992,देशों,27
1993,मुड़,27
1994,हैं।&nbsp;,27
1995,तैरने,27
1996,पुस्तकें,26
1997,"अरे,",26
1998,हल्का,26
1999,4.,26
2000,औरतें,26
2001,“मेरे,26
2002,अमरूद,26
2003,आलू,26
2004,रे,26
2005,तितलियों,26
2006,बनाया।,26
2007,धीमे,26
2008,पहलवान,26
2009,सीखा,26
2010,पति,26
2011,टुकड़े,26
2012,mso-ansi-language:EN-US;,26
2013,चीज़ों,26
2014,चाहिये,26
2015,"हो?""",26
2016,लिंडी,26
2017,“वो,26
2018,कुत्तों,26
2019,अनार,26
2020,&nbsp;एक,26
2021,मशहूर,26
2022,बुला,26
2023,चाची,26
2024,भीमा,26
2025,बुरी,26
2026,महक,26
2027,प्रेम,26
2028,बंटी,26
2029,साबुन,26
2030,कमाल,26
2031,जिया,26
2032,चमगादड़,26
2033,क्या?,26
2034,ऊन,26
2035,गौरी,26
2036,निकाला,26
2037,पाई,26
2038,बढ़ती,26
2039,पाल,26
2040,“तो,26
2041,सौरा,26
2042,दरवाज़ा,26
2043,सँख्याओं,26
2044,अन्ना,26
2045,माता,26
2046,गिलहरी,26
2047,“जब,26
2048,"बोलीं,",26
2049,लगे.,26
2050,देखें,26
2051,ओडिशा,25
2052,"तो,",25
2053,उठाया,25
2054,लाया,25
2055,झूला,25
2056,माध्यम,25
2057,रखा।,25
2058,बटा,25
2059,गीली,25
2060,बेचारा,25
2061,सुनी,25
2062,मौका,25
2063,सावधानी,25
2064,गया।&nbsp;,25
2065,माथे,25
2066,सुमन,25
2067,मीठी,25
2068,पीला,25
2069,कपड़ों,25
2070,लिंडि,25
2071,सीटी,25
2072,"“माँ,",25
2073,तैरती,25
2074,"होता,",25
2075,+,25
2076,विरोध,25
2077,आलसी,25
2078,तेज,25
2079,गहरा,25
2080,वातावरण,25
2081,लटक,25
2082,सहारे,25
2083,वादा,25
2084,ठण्ड,25
2085,दो।,25
2086,हा,25
2087,लायक,25
2088,सवारी,25
2089,सेना,25
2090,दांत,25
2091,दिखाया,25
2092,हज़ारों,25
2093,अनाज,25
2094,"करो,",25
2095,रूपये,25
2096,साधारण,25
2097,सर्दी,25
2098,मोटर,25
